new_index,figi,name,ticker,exchCode,compositeFIGI,securityType,marketSector,shareClassFIGI,securityType2,securityDescription,uniqueID,uniqueIDFutOpt
13540,BBG000CNWGM0,SHAWCOR LTD,SCL,CN,BBG000CNWGM0,Common Stock,Equity,BBG001SHWQH8,Common Stock,SCL,,
13541,BBG000BWHMK7,SHEELA FOAM LTD,SFL,IN,BBG000BWHMK7,Common Stock,Equity,BBG001SJ86L0,Common Stock,SFL,,
13542,BBG000TGGFP4,SHEFA GEMS LTD,SEFA,LN,BBG000TGGFF5,Common Stock,Equity,BBG001T03VB1,Common Stock,SEFA,,
13543,BBG0018X6Y78,SHEFFIELD RESOURCES LTD,SFX,AU,BBG0018X6Y78,Common Stock,Equity,BBG001TFMK94,Common Stock,SFX,,
13544,BBG00LWFX4L6,SHEKEL BRAINWEIGH LTD,SBW,AU,BBG00LWFX4L6,Common Stock,Equity,BBG00LWFX4T8,Common Stock,SBW,,
13545,BBG00GNFY5H8,SHELF DRILLING LTD,SHLF,NO,BBG00GNFY5C3,Common Stock,Equity,BBG006MMJJG4,Common Stock,SHLF,,
13546,BBG006NJXS29,SHELL MIDSTREAM PARTNERS LP,SHLX,US,BBG006NJXS29,MLP,Equity,BBG006NJXS38,Partnership Shares,SHLX,,
13547,BBG001BMYHQ3,SHEMAROO ENTERTAINMENT LTD,SHEM,IN,BBG001BMYHQ3,Common Stock,Equity,BBG001TQH982,Common Stock,SHEM,,
13548,BBG000G2CV50,SHEMEN INDUSTRIES LTD,SMNIN,IT,BBG000G2CTK8,Common Stock,Equity,BBG001S8Q8Z5,Common Stock,SMNIN,,
13549,BBG000BTC2N0,SHENANDOAH TELECOMMUNICATION,SHEN,US,BBG000BTC2N0,Common Stock,Equity,BBG001SG37M8,Common Stock,SHEN,,
13550,BBG000BFZ3G1,SHENERGY COMPANY LIMITED-A,600642,CH,BBG000BFZ3G1,Common Stock,Equity,BBG001S7MH18,Common Stock,600642,,
13551,BBG001VFZMM8,SHENG SIONG GROUP LTD,SSG,SP,BBG001VFZML9,Common Stock,Equity,BBG001VFZMN7,Common Stock,SSG,,
13552,BBG000BG1BT4,SHENG YUAN HOLDINGS LTD,851,HK,BBG000BG1BD1,Common Stock,Equity,BBG001S73R62,Common Stock,851,,
13553,BBG000PQJZQ8,SHENGHE RESOURCES HOLDINGS-A,600392,CH,BBG000PQJZQ8,Common Stock,Equity,BBG001SLN497,Common Stock,600392,,
13554,BBG007QS3HF7,SHENGJING BANK CO LTD-H,2066,HK,BBG007QS3HD9,Common Stock,Equity,BBG007QS3HG6,Common Stock,2066,,
13555,BBG000DP2CZ2,SHENGKAI INNOVATIONS INC,VALV,US,BBG000DP2CZ2,Common Stock,Equity,BBG001SMPG23,Common Stock,VALV,,
13556,BBG000PYSSJ5,SHENGLI OIL&GAS PIPE HOLDING,1080,HK,BBG000PYSRV3,Common Stock,Equity,BBG001T64R35,Common Stock,1080,,
13557,BBG000BVCQB5,SHENGYI TECHNOLOGY CO LTD -A,600183,CH,BBG000BVCQB5,Common Stock,Equity,BBG001SB9J74,Common Stock,600183,,
13558,,,,,,,,,,,,
13559,BBG000G92HQ4,SHENWAN HONGYUAN GROUP CO-A,000166,CH,BBG000G92HQ4,Common Stock,Equity,BBG001SPWWB3,Common Stock,000166,,
13560,BBG000BFFXV0,SHENZHEN ELLASSAY FASHION -A,603808,CH,BBG000BFFXV0,Common Stock,Equity,BBG001SFVS25,Common Stock,603808,,
13561,BBG000PWW7R1,SHENZHEN GAS CORP LTD-A,601139,CH,BBG000PWW7R1,Common Stock,Equity,BBG001SLVZW3,Common Stock,601139,,
13562,BBG002CHSBV5,SHENZHEN GOODIX TECHNOLOGY-A,603160,CH,BBG002CHSBV5,Common Stock,Equity,BBG002CHSBW4,Common Stock,603160,,
13563,BBG000C38P50,SHENZHEN HEUNGKONG HOLDING-A,600162,CH,BBG000C38P50,Common Stock,Equity,BBG001SBWMT7,Common Stock,600162,,
13564,BBG000BQZ741,SHENZHEN INVESTMENT LTD,604,HK,BBG000BQZ6W2,Common Stock,Equity,BBG001S9QQD7,Common Stock,604,,
13565,BBG000DKWS21,SHENZHEN KINGDOM SCI-TECH-A,600446,CH,BBG000DKWS21,Common Stock,Equity,BBG001SGDDM4,Common Stock,600446,,
13566,BBG000BZFWV8,SHENZHEN TELLUS HOLDING CO-A,000025,CH,BBG000BZFWV8,Common Stock,Equity,BBG001SJWP04,Common Stock,000025,,
13567,BBG000BZFR12,SHENZHEN ZHENYE GROUP CO-A,000006,CH,BBG000BZFR12,Common Stock,Equity,BBG001SJWNW4,Common Stock,000006,,
13568,BBG000BT9DV1,SHENZHOU INTERNATIONAL GROUP,SZHIF,US,BBG000BT9DV1,Common Stock,Equity,BBG001SHML71,Common Stock,SZHIF,,
13569,,,,,,,,,,,,
13570,BBG000GXW4R6,SHERRITT INTERNATIONAL CORP,S,CN,BBG000GXW4R6,Common Stock,Equity,BBG001S925B1,Common Stock,S,,
13571,,,,,,,,,,,,
13572,BBG00JXJZS37,SHEUNG MOON HOLDINGS LTD,8523,HK,BBG00JXJZS28,Common Stock,Equity,BBG00JXJZS46,Common Stock,8523,,
13573,BBG00F5CHYQ3,SHEUNG YUE GROUP HOLDINGS LT,1633,HK,BBG00F5CHYP4,Common Stock,Equity,BBG00F5CHYR2,Common Stock,1633,,
13574,BBG000BKMFK2,SHIBUYA CORPORATION,6340,JP,BBG000BKMFK2,Common Stock,Equity,BBG001S6F8H1,Common Stock,6340,,
13575,BBG000GVBMM8,SHIDAX CORP,4837,JP,BBG000GVBMM8,Common Stock,Equity,BBG001SHFMY7,Common Stock,4837,,
13576,BBG001967YB0,SHIFANG HOLDING LTD,1831,HK,BBG001967Y93,Common Stock,Equity,BBG001TG1ZM7,Common Stock,1831,,
13577,BBG000BHDCT7,SHIGA BANK LTD/THE,8366,JP,BBG000BHDCT7,Common Stock,Equity,BBG001S6C2T4,Common Stock,8366,,
13578,BBG000BKT331,SHIGEMATSU WORKS CO LTD,7980,JP,BBG000BKT331,Common Stock,Equity,BBG001S6JBF2,Common Stock,7980,,
13579,BBG000DPZW37,SHIJIAZHUANG CHANGSHAN BEI-A,000158,CH,BBG000DPZW37,Common Stock,Equity,BBG001SJWP59,Common Stock,000158,,
13580,BBG000BNCW39,SHIKOKU ELECTRIC POWER CO,9507,JP,BBG000BNCW39,Common Stock,Equity,BBG001S6G906,Common Stock,9507,,
13581,BBG000BC0YL2,SHILPA MEDICARE LTD,SLPA,IN,BBG000BC0YL2,Common Stock,Equity,BBG001S5RFL9,Common Stock,SLPA,,
13582,BBG000BRXCV0,SHIMA SEIKI MFG LTD,6222,JP,BBG000BRXCV0,Common Stock,Equity,BBG001S6P7Y3,Common Stock,6222,,
13583,BBG000BGRSS0,SHIMADZU CORP,7701,JP,BBG000BGRSS0,Common Stock,Equity,BBG001S6BJ54,Common Stock,7701,,
13584,BBG000BPWQW3,SHIMAMURA CO LTD,8227,JP,BBG000BPWQW3,Common Stock,Equity,BBG001S6GX49,Common Stock,8227,,
13585,BBG000BRR597,SHIMANE BANK LTD/ THE,7150,JP,BBG000BRR597,Common Stock,Equity,BBG001SF1H95,Common Stock,7150,,
13586,BBG000BMF243,SHIMANO INC,7309,JP,BBG000BMF243,Common Stock,Equity,BBG001S6FVL5,Common Stock,7309,,
13587,BBG000BH4XW7,SHIMAO GROUP HOLDINGS LTD,SIOPF,US,BBG000BH4XW7,Common Stock,Equity,BBG001SBQZW1,Common Stock,SIOPF,,
13588,BBG000BHZH21,SHIMIZU BANK LTD/THE,8364,JP,BBG000BHZH21,Common Stock,Equity,BBG001S6C6D2,Common Stock,8364,,
13589,BBG000BFRMJ5,SHIMIZU CORP,1803,JP,BBG000BFRMJ5,Common Stock,Equity,BBG001S6B3R5,Common Stock,1803,,
13590,BBG000BKB3T2,SHIN NIPPON AIR TECHNOLOGIES,1952,JP,BBG000BKB3T2,Common Stock,Equity,BBG001S6CW72,Common Stock,1952,,
13591,BBG000BG24K8,SHIN-ETSU CHEMICAL CO LTD,4063,JP,BBG000BG24K8,Common Stock,Equity,BBG001S6B8K1,Common Stock,4063,,
13592,BBG000BL5FF5,SHINAGAWA REFRACTORIES CO,5351,JP,BBG000BL5FF5,Common Stock,Equity,BBG001S6FDH0,Common Stock,5351,,
13593,BBG00L4VZYQ9,SHINEROAD INTERNATIONAL HOLD,1587,HK,BBG00L4VZYP0,Common Stock,Equity,BBG00L4VZYR8,Common Stock,1587,,
13594,BBG000BF95M8,SHINHAN FINANCIAL GROUP-ADR,SHG,US,BBG000BF95M8,ADR,Equity,BBG001S7BMC7,Depositary Receipt,SHG,,
13595,BBG000N077C7,SHINKIN CENTRAL BANK CLASS-A,8421,JP,BBG000N077C7,Preference,Equity,BBG001SGHKZ0,Preference,8421,,
13596,BBG000BPFQS7,SHINKO ELECTRIC INDUSTRIES,6967,JP,BBG000BPFQS7,Common Stock,Equity,BBG001S6GRL3,Common Stock,6967,,
13597,BBG000BM97S3,SHINMAYWA INDUSTRIES LTD,7224,JP,BBG000BM97S3,Common Stock,Equity,BBG001S6FTB1,Common Stock,7224,,
13598,BBG000BK6504,SHINNIHON CORP,1879,JP,BBG000BK6504,Common Stock,Equity,BBG001S6J1Q2,Common Stock,1879,,
13599,BBG000BK0VY6,SHINSEI BANK LTD,8303,JP,BBG000BK0VY6,Common Stock,Equity,BBG001S6CH11,Common Stock,8303,,
13600,BBG000BMSD36,SHINSHO CORP,8075,JP,BBG000BMSD36,Common Stock,Equity,BBG001S6FZR0,Common Stock,8075,,
13601,BBG000C8D8H8,SHINVA MEDICAL INSTRUMENT-A,600587,CH,BBG000C8D8H8,Common Stock,Equity,BBG001SF5KL0,Common Stock,600587,,
13602,BBG000BJQ7X5,SHIONOGI & CO LTD,4507,JP,BBG000BJQ7X5,Common Stock,Equity,BBG001S6CCT2,Common Stock,4507,,
13603,BBG000PHNLK0,SHIP HEALTHCARE HOLDINGS INC,3360,JP,BBG000PHNLK0,Common Stock,Equity,BBG001SLCHJ9,Common Stock,3360,,
13604,BBG000JTP846,SHIRE PLC,SHPGF,PQ,BBG000JTNYL2,Common Stock,Equity,BBG001S638Q4,Common Stock,SHPGF,,
13605,BBG000BFYS40,SHIRES INCOME PLC,SHRS,LN,BBG000BFYRF0,Closed-End Fund,Equity,BBG001S638R3,Mutual Fund,SHRS,,
13606,BBG000C4JYN7,SHIRPUR GOLD REFINERY LTD,ATRI,IN,BBG000C4JYN7,Common Stock,Equity,BBG001S7Y272,Common Stock,ATRI,,
13607,BBG000BG7Y27,SHISEIDO CO LTD,4911,JP,BBG000BG7Y27,Common Stock,Equity,BBG001S6BBD2,Common Stock,4911,,
13608,BBG00HML5TH4,SHIVA MILLS LTD,SHIVAML,IN,BBG00HML5TH4,Common Stock,Equity,BBG00HML5TN7,Common Stock,SHIVAML,,
13609,BBG000CN85W0,SHIVA TEXYARN LTD,SVTY,IN,BBG000CN85W0,Common Stock,Equity,BBG001S82S32,Common Stock,SVTY,,
13610,BBG000NT14D6,SHIVAM AUTOTECH LTD,SVAT,IN,BBG000NT14D6,Common Stock,Equity,BBG001SQQMT1,Common Stock,SVAT,,
13611,BBG000BHWGS8,SHIZUOKA BANK LTD/THE,8355,JP,BBG000BHWGS8,Common Stock,Equity,BBG001S6C5T7,Common Stock,8355,,
13612,BBG000L138L9,SHIZUOKA GAS CO LTD,9543,JP,BBG000L138L9,Common Stock,Equity,BBG001SFJPQ9,Common Stock,9543,,
13613,BBG000BNFM74,SHOCHIKU CO LTD,9601,JP,BBG000BNFM74,Common Stock,Equity,BBG001S6G9F0,Common Stock,9601,,
13614,BBG005XVXML5,SHOCKWAVE MEDICAL INC,SWAV,US,BBG005XVXML5,Common Stock,Equity,BBG005XVXMM4,Common Stock,SWAV,,
13615,BBG000BF4DG3,SHOE CARNIVAL INC,SCVL,US,BBG000BF4DG3,Common Stock,Equity,BBG001S6V927,Common Stock,SCVL,,
13616,BBG006K575K1,SHOE ZONE PLC,SHOE,LN,BBG000F9GD89,Common Stock,Equity,BBG001SNH1X9,Common Stock,SHOE,,
13617,BBG000DQ7LY6,SHOEI CO LTD,7839,JP,BBG000DQ7LY6,Common Stock,Equity,BBG001SGH2S8,Common Stock,7839,,
13618,BBG000DQ7LY6,SHOEI CO LTD,7839,JP,BBG000DQ7LY6,Common Stock,Equity,BBG001SGH2S8,Common Stock,7839,,
13619,BBG000BR77B2,SHOFU INC,7979,JP,BBG000BR77B2,Common Stock,Equity,BBG001S6LGP7,Common Stock,7979,,
13620,,,,,,,,,,,,
13621,BBG004DW5NB8,SHOPIFY INC - CLASS A,SHOP,CN,BBG004DW5NB8,Common Stock,Equity,BBG004DW5NC7,Common Stock,SHOP,,
13622,BBG00GTT0QV7,SHOPPER360 LTD,S360,SP,BBG00GTT0QT0,Common Stock,Equity,BBG00GTT0QW6,Common Stock,S360,,
13623,BBG000BC8JW5,SHOPPERS STOP LTD,SHOP,IN,BBG000BC8JW5,Common Stock,Equity,BBG001S67TN7,Common Stock,SHOP,,
13624,BBG003GQCDD2,SHOPPING CENTRES AUSTRALASIA,SCP,AU,BBG003GQCDD2,REIT,Equity,BBG003GQCDM2,REIT,SCP,,
13625,BBG000BFNXZ7,SHOPRITE HOLDINGS LTD,SHP,SJ,BBG000BFNX69,Common Stock,Equity,BBG001S7KY59,Common Stock,SHP,,
13626,BBG000BS3PL3,SHORE BANCSHARES INC,SHBI,US,BBG000BS3PL3,Common Stock,Equity,BBG001S9TSK2,Common Stock,SHBI,,
13627,BBG000MG70H3,SHORE CAPITAL GROUP LTD,SGR1,XS,BBG000MG6RG6,Common Stock,Equity,BBG001SBJZT3,Common Stock,SGR1,,
13628,,,,,,,,,,,,
13629,,,,,,,,,,,,
13630,BBG000Q1PX08,SHOTSPOTTER INC,SSTI,US,BBG000Q1PX08,Common Stock,Equity,BBG001SM2GR1,Common Stock,SSTI,,
13631,BBG000BNQ5N1,SHOWA HOLDINGS CO LTD,5103,JP,BBG000BNQ5N1,Common Stock,Equity,BBG001S6GH17,Common Stock,5103,,
13632,BBG000BHG4Y6,SHOWA SANGYO CO LTD,2004,JP,BBG000BHG4Y6,Common Stock,Equity,BBG001S6C358,Common Stock,2004,,
13633,BBG0083F67K1,SHOWCASE INC,3909,JP,BBG0083F67K1,Common Stock,Equity,BBG0083F67L0,Common Stock,3909,,
13634,BBG000CZMT73,SHREE CEMENT LTD,SRCM,IN,BBG000CZMT73,Common Stock,Equity,BBG001S84P09,Common Stock,SRCM,,
13635,BBG000PYD4K2,SHREE MINERALS LTD,SHH,AU,BBG000PYD4K2,Common Stock,Equity,BBG001T649H0,Common Stock,SHH,,
13636,BBG000DZ87L0,SHREE RAMA NEWSPRINT LTD,RNSP,IN,BBG000DZ87L0,Common Stock,Equity,BBG001S8FG25,Common Stock,RNSP,,
13637,BBG000J26JK4,SHREE RENUKA SUGARS LTD,SHRS,IN,BBG000J26JK4,Common Stock,Equity,BBG001SPCCL8,Common Stock,SHRS,,
13638,BBG00L7PV2M7,SHREEOSWAL SEEDS AND CHEMICA,OSWALSEE,IN,BBG00L7PV2M7,Common Stock,Equity,BBG00L7PV2S1,Common Stock,OSWALSEE,,
13639,BBG000D71944,SHREYANS INDUSTRIES LTD,SHYI,IN,BBG000D71944,Common Stock,Equity,BBG001S85Y18,Common Stock,SHYI,,
13640,BBG000PT83X7,SHRIRAM CITY UNION FINANCE,SCUF,IN,BBG000PT83X7,Common Stock,Equity,BBG001SLRX99,Common Stock,SCUF,,
13641,BBG001C7T5Q7,SHRIRAM PISTONS & RINGS LTD,SPRL,IN,BBG001C7T5Q7,Common Stock,Equity,BBG001TWM1C5,Common Stock,SPRL,,
13642,BBG000CZS2F7,SHRIRAM TRANSPORT FINANCE,SHTF,IN,BBG000CZS2F7,Common Stock,Equity,BBG001S6BYF0,Common Stock,SHTF,,
13643,BBG000C47Q39,SHRIRO HOLDINGS LTD,SHM,AU,BBG000C47Q39,Common Stock,Equity,BBG001SDYXD4,Common Stock,SHM,,
13644,BBG001QZKYY7,SHUANGHUA HOLDINGS LTD,1241,HK,BBG001QZKYX8,Common Stock,Equity,BBG001V1SNR0,Common Stock,1241,,
13645,BBG00MNGT7N8,SHUBHLAXMI JEWEL ART LTD,SHUBHLXM,IN,BBG00MNGT7N8,Common Stock,Equity,BBG00MNGT7T2,Common Stock,SHUBHLXM,,
13646,BBG000BSSJX7,SHUFERSAL LTD,SAE,IT,BBG000BSSH89,Common Stock,Equity,BBG001SD83T2,Common Stock,SAE,,
13647,BBG000MK6LL4,SHUI ON LAND LTD,272,HK,BBG000MK6L34,Common Stock,Equity,BBG001SKF1S3,Common Stock,272,,
13648,BBG001S48KK3,SHUNFENG INTERNATIONAL CLEAN,1165,HK,BBG001S48KJ5,Common Stock,Equity,BBG001V3N6X1,Common Stock,1165,,
13649,BBG00M4QJQ38,SHURGARD SELF STORAGE SA,SHUR,BB,BBG00M4QJQ29,Common Stock,Equity,BBG00M4QJQ56,Common Stock,SHUR,,
13650,BBG00BYQML09,SHUTTERFLY INC,SFLYEUR,XS,BBG00BYQMKJ1,Common Stock,Equity,BBG001SDF2G0,Common Stock,SFLYEUR,,
13651,BBG002ZCK2V9,SHUTTERSTOCK INC,SSTK,US,BBG002ZCK2V9,Common Stock,Equity,BBG002ZCK3M7,Common Stock,SSTK,,
13652,BBG008HC4XN5,SHYAM CENTURY FERROUS LTD,SCFL,IN,BBG008HC4XN5,Common Stock,Equity,BBG008HC4XP3,Common Stock,SCFL,,
13653,BBG000DC5XX4,SHYAM TELECOM LTD,SHY,IN,BBG000DC5XX4,Common Stock,Equity,BBG001S86V86,Common Stock,SHY,,
13654,BBG000C7K5H8,SIA ENGINEERING CO LTD,SIE,SP,BBG000C7K560,Common Stock,Equity,BBG001SDSDH1,Common Stock,SIE,,
13655,,,,,,,,,,,,
13656,BBG000D04214,SICAL LOGISTICS LTD,SICL,IN,BBG000D04214,Common Stock,Equity,BBG001S84R87,Common Stock,SICL,,
13657,BBG000BKDC29,SICHUAN CHANGHONG ELECTRIC-A,600839,CH,BBG000BKDC29,Common Stock,Equity,BBG001S7YVH7,Common Stock,600839,,
13658,BBG000BDZ045,SICHUAN CHUANTOU ENERGY CO-A,600674,CH,BBG000BDZ045,Common Stock,Equity,BBG001S7CL10,Common Stock,600674,,
13659,BBG001KX7978,SICHUAN EM TECHNOLOGY CO-A,601208,CH,BBG001KX7978,Common Stock,Equity,BBG001V0SWS1,Common Stock,601208,,
13660,BBG000BCQT99,SICHUAN SWELLFUN CO LTD-A,600779,CH,BBG000BCQT99,Common Stock,Equity,BBG001S5V091,Common Stock,600779,,
13661,BBG000CB9ZM0,SIDETRADE,ALBFR,FP,BBG000CB9Z95,Common Stock,Equity,BBG001SLS2L2,Common Stock,ALBFR,,
13662,BBG000BGJYL3,SIEBERT FINANCIAL CORP,SIEB,US,BBG000BGJYL3,Common Stock,Equity,BBG001S7JVN7,Common Stock,SIEB,,
13663,BBG000BC8YB5,SIEGFRIED HOLDING AG-REG,SFZN,SW,BBG000BC8YB5,Common Stock,Equity,BBG001S69G53,Common Stock,SFZN,,
13664,BBG000H07JB9,SIEM INDUSTRIES INC,SEMUF,US,BBG000H07JB9,Common Stock,Equity,BBG001S6H950,Common Stock,SEMUF,,
13665,BBG000BH2X22,SIEMENS GAMESA RENEWABLE ENE,SGRE,SM,BBG000BH2X22,Common Stock,Equity,BBG001S9PPY7,Common Stock,SGRE,,
13666,BBG00JRNPKX0,SIEMENS HEALTHINEERS AG,SHL,GR,BBG00JRNPKX0,Common Stock,Equity,BBG00JRNPKY9,Common Stock,SHL,,
13667,BBG00CTGG4L7,SIENNA BIOPHARMACEUTICALS IN,SNNAQ,US,BBG00CTGG4L7,Common Stock,Equity,BBG00CTGG4M6,Common Stock,SNNAQ,,
13668,BBG000DD8MH1,SIENNA RESOURCES INC,SIE,CN,BBG000DD8MH1,Common Stock,Equity,BBG001S7Y2G2,Common Stock,SIE,,
13669,BBG000QDT8Z5,SIENNA SENIOR LIVING INC,SIA,CN,BBG000QDT8Z5,Common Stock,Equity,BBG001T6WNB4,Common Stock,SIA,,
13670,BBG0019L4L46,SIENTRA INC,SIEN,US,BBG0019L4L46,Common Stock,Equity,BBG001TG37W6,Common Stock,SIEN,,
13671,BBG000BDJ1L2,SIERRA BANCORP,BSRR,US,BBG000BDJ1L2,Common Stock,Equity,BBG001S6XR89,Common Stock,BSRR,,
13672,BBG000LK4328,SIERRA METALS INC,SMT,CN,BBG000LK4328,Common Stock,Equity,BBG001SDTNQ8,Common Stock,SMT,,
13673,,,,,,,,,,,,
13674,BBG000BHH2V2,SIERRA WIRELESS INC,SW,CN,BBG000BHH2V2,Common Stock,Equity,BBG001S824W3,Common Stock,SW,,
13675,BBG00BYKRKD5,SIF HOLDING NV,SIFG,NA,BBG000R0RW18,Common Stock,Equity,BBG001T8XFY1,Common Stock,SIFG,,
13676,BBG000BSYVL6,SIFCO INDUSTRIES,SIF,US,BBG000BSYVL6,Common Stock,Equity,BBG001S5W2P8,Common Stock,SIF,,
13677,BBG000C36XH2,SIFY TECHNOLOGIES-SPON ADR,SIFY,US,BBG000C36XH2,ADR,Equity,BBG001SDDC52,Depositary Receipt,SIFY,,
13678,BBG000BKXWV1,SIGA TECHNOLOGIES INC,SIGA,US,BBG000BKXWV1,Common Stock,Equity,BBG001S80PZ5,Common Stock,SIGA,,
13679,,,,,,,,,,,,
13680,,,,,,,,,,,,
13681,BBG000BGJ4K0,SIGMATRON INTERNATIONAL INC,SGMA,US,BBG000BGJ4K0,Common Stock,Equity,BBG001S7P414,Common Stock,SGMA,,
13682,BBG000FL6679,SIGNATURE BANK,TQJ,GR,BBG000FL6679,Common Stock,Equity,BBG001SGW2S1,Common Stock,TQJ,,
13683,BBG000CBG1Z3,SIGNATURE DEVICES INC,SDVI,US,BBG000CBG1Z3,Common Stock,Equity,BBG001SLSKN0,Common Stock,SDVI,,
13684,,,,,,,,,,,,
13685,BBG001P8NXL1,SIGNATURE RESOURCES LTD,SGU,CN,BBG001P8NXL1,Common Stock,Equity,BBG001V19G14,Common Stock,SGU,,
13686,BBG000FVFLW6,SIGNET INDUSTRIES LTD,SGOS,IN,BBG000FVFLW6,Common Stock,Equity,BBG001S8NCC4,Common Stock,SGOS,,
13687,BBG000C1JQQ7,SIGNET JEWELERS LTD,SZ2,GR,BBG000C1JQQ7,Common Stock,Equity,BBG001S7FKS0,Common Stock,SZ2,,
13688,BBG003SC2WL0,SIGNPOST CORP,3996,JP,BBG003SC2WL0,Common Stock,Equity,BBG003SC2WM9,Common Stock,3996,,
13689,BBG000BC97P8,SIKA AG-REG,SIKA,SW,BBG000BC97P8,Common Stock,Equity,BBG001S69H51,Common Stock,SIKA,,
13690,BBG00WVTHPN2,SILENCE THERAPEUTICS PLC,SLN,US,BBG00WVTHPN2,ADR,Equity,BBG00WVTHQK3,Depositary Receipt,SLN,,
13691,BBG000R53DP9,SILENCE THERAPEUTICS PLC,SLNCF,US,BBG000R53DP9,Common Stock,Equity,BBG001SCXRG7,Common Stock,SLNCF,,
13692,BBG000C21HG5,SILEX SYSTEMS LTD,SLX,AU,BBG000C21HG5,Common Stock,Equity,BBG001SBSV76,Common Stock,SLX,,
13693,BBG000BPDDB6,SILGAN HOLDINGS INC,SLGN,US,BBG000BPDDB6,Common Stock,Equity,BBG001S6VPD9,Common Stock,SLGN,,
13694,BBG000BGVDM4,SILICOM LTD,SILC,US,BBG000BGVDM4,Common Stock,Equity,BBG001S7Q253,Common Stock,SILC,,
13695,,,,,,,,,,,,
13696,BBG000BB99S3,SILICON LABORATORIES INC,SLAB,US,BBG000BB99S3,Common Stock,Equity,BBG001S5W492,Common Stock,SLAB,,
13697,BBG000GT7XY1,SILICON MOTION TECHNOL-ADR,SIMO,US,BBG000GT7XY1,ADR,Equity,BBG001SP0YQ8,Depositary Receipt,SIMO,,
13698,BBG00K7MHF07,SILICONWARE PRECISION INDS,2325TWD,XB,BBG00K7MHDZ4,Common Stock,Equity,BBG001S70K88,Common Stock,2325TWD,,
13699,BBG000KT8SK1,SILK ROAD ENERGY SERVICES GR,8250,HK,BBG000KT8S67,Common Stock,Equity,BBG001SJQWN1,Common Stock,8250,,
13700,BBG000BPXTG4,SILKROAD NICKEL LTD,SROAD,SP,BBG000BPXSZ5,Common Stock,Equity,BBG001SG2GT2,Common Stock,SROAD,,
13701,BBG00JNNG834,SILLY MONKS ENTERTAINMENT LT,SILLYMON,IN,BBG00JNNG834,Common Stock,Equity,BBG00JNNG889,Common Stock,SILLYMON,,
13702,BBG000BPX086,SILTRONIC AG,WAF,GR,BBG000BPX086,Common Stock,Equity,BBG001SCB3K9,Common Stock,WAF,,
13703,,,,,,,,,,,,
13704,BBG000CXKR74,SILVANO FASHION GROUP-A SHS,SFG1T,ET,BBG000CXKQJ3,Common Stock,Equity,BBG001SJ50T8,Common Stock,SFG1T,,
13705,,,,,,,,,,,,
13706,BBG00H2MZWY5,SILVER BEAR RESOURCES PLC,SBR,CN,BBG00H2MZWY5,Common Stock,Equity,BBG00H2MZXV6,Common Stock,SBR,,
13707,,,,,,,,,,,,
13708,,,,,,,,,,,,
13709,BBG000C2SPG8,SILVER GRAIL RESOURCES LTD,SVG,CN,BBG000C2SPG8,Common Stock,Equity,BBG001S6DDZ2,Common Stock,SVG,,
13710,,,,,,,,,,,,
13711,BBG000DGM5W8,SILVER LAKE RESOURCES LTD,SLR,AU,BBG000DGM5W8,Common Stock,Equity,BBG001SMKZP1,Common Stock,SLR,,
13712,BBG000QBM7B4,SILVER MINES LTD,SVL,AU,BBG000QBM7B4,Common Stock,Equity,BBG001SS0DL3,Common Stock,SVL,,
13713,BBG000V7PMJ3,SILVER ONE RESOURCES INC,SVE,CN,BBG000V7PMJ3,Common Stock,Equity,BBG001T1NN61,Common Stock,SVE,,
13714,BBG000G94490,SILVER PREDATOR CORP,SPD,CN,BBG000G94490,Common Stock,Equity,BBG001T2VZQ1,Common Stock,SPD,,
13715,BBG001D74GX1,SILVER RANGE RESOURCES LTD,SNG,CN,BBG001D74GX1,Common Stock,Equity,BBG001V054T7,Common Stock,SNG,,
13716,,,,,,,,,,,,
13717,BBG000BNJ8N3,SILVER SPRUCE RESOURCES INC,SSE,CN,BBG000BNJ8N3,Common Stock,Equity,BBG001S9HQY4,Common Stock,SSE,,
13718,BBG000RR00G2,SILVER STREAM MINING CORP,AGSM,US,BBG000RR00G2,Common Stock,Equity,BBG001SV3L44,Common Stock,AGSM,,
13719,BBG00333Z6R2,SILVER TOUCH TECHNOLOGIES LT,SILVERTU,IN,BBG00333Z6R2,Common Stock,Equity,BBG00333Z6S1,Common Stock,SILVERTU,,
13720,BBG00G415K89,SILVER VIPER MINERALS CORP,VIPR,CN,BBG00G415K89,Common Stock,Equity,BBG00G415K98,Common Stock,VIPR,,
13721,BBG00CTNNZ26,SILVERBOW RESOURCES INC,SBOW,US,BBG00CTNNZ26,Common Stock,Equity,BBG00CTNNZ35,Common Stock,SBOW,,
13722,BBG000BSKFP2,SILVERCORP METALS INC,SVM,CN,BBG000BSKFP2,Common Stock,Equity,BBG001S6YR97,Common Stock,SVM,,
13723,BBG009XQLJD7,SILVERCREST METALS INC,SIL,CN,BBG009XQLJD7,Common Stock,Equity,BBG009XQLJF5,Common Stock,SIL,,
13724,BBG000BG45D1,SILVERLAKE AXIS LTD,SILV,SP,BBG000BG4514,Common Stock,Equity,BBG001S7NWS5,Common Stock,SILV,,
13725,BBG000KL4D16,SILVERSTAR HOLDINGS LTD,SSTRF,US,BBG000KL4D16,Common Stock,Equity,BBG001SCZ555,Common Stock,SSTRF,,
