,Code,Exchange,Name,Type,Country,Currency,ISIN,previousClose,previousCloseDate
3848,DANSKE,CO,Danske Bank A/S,Common Stock,Denmark,DKK,DK0010274414,100.8,2022-07-21
3849,0NVC,LSE,Danske Bank A/S,Common Stock,UK,DKK,DK0010274414,100.64,2022-07-21
3850,5337,TSE,Danto Holdings Corp,Common Stock,Japan,JPY,JP3506600000,300.0,2022-07-21
3851,0915,HK,Daohe Global Group Ltd,Common Stock,Hong Kong,HKD,BMG2751X1314,0.12,2022-07-21
3852,601006,SHG,Daqin Railway Co Ltd,Common Stock,China,CNY,CNE000001NG4,6.03,2022-07-21
3853,DQ,US,Daqo New Energy Corp ADR,Common Stock,USA,USD,US23703Q2030,64.42,2022-07-21
3854,BLR,SG,Darco Water Technologies Limited,Common Stock,Singapore,SGD,SG1CC9000009,0.15,2022-07-20
3855,DRI,US,Darden Restaurants Inc,Common Stock,USA,USD,US2371941053,121.69,2022-07-21
3856,DARE,US,Dare Bioscience Inc,Common Stock,USA,USD,US23666P1012,1.2,2022-07-21
3857,000910,SHE,Dare Technology Co Ltd,Common Stock,China,CNY,CNE000000YV2,8.64,2022-07-21
3858,DPLS,US,Darkpulse Inc,Common Stock,USA,USD,US2372451052,0.0225,2022-07-21
3859,DAR,US,Darling Ingredients Inc,Common Stock,USA,USD,US2372661015,60.63,2022-07-21
3860,43D,F,Darling Ingredients Inc,Common Stock,Germany,EUR,US2372661015,59.56,2022-07-21
3861,DSKE,US,Daseke Inc,Common Stock,USA,USD,US23753F1075,6.98,2022-07-21
3862,1VG,F,Daseke Inc,Common Stock,Germany,EUR,US23753F1075,6.7,2022-07-21
3863,600694,SHG,Dashang Co Ltd,Common Stock,China,CNY,CNE000000DW4,17.36,2022-07-21
3864,CEDU,SG,Dasin Retail Trust,Common Stock,Singapore,SGD,SG1DE2000000,0.315,2022-07-21
3865,AM,PA,Dassault Aviation SA,Common Stock,France,EUR,FR0014004L86,139.3,2022-07-21
3866,0IAX,LSE,Dassault Aviation SA,Common Stock,UK,EUR,FR0014004L86,138.6,2022-07-21
3867,DCLT,US,Data Call Technologi,Common Stock,USA,USD,US2376012082,0.0071,2022-07-21
3868,DCM,TO,Data Communications Management Ltd,Common Stock,Canada,CAD,CA23761M1023,1.08,2022-07-21
3869,DTST,US,Data Storage Corp,Common Stock,USA,USD,US23786R2013,2.69,2022-07-21
3870,DAC,V,Datable Technology Corp,Common Stock,Canada,CAD,CA23803L1040,0.015,2022-07-21
3871,DDT,AU,DataDot Technology Ltd,Common Stock,Australia,AUD,AU000000DDT1,0.007,2022-07-21
3872,D6H,XETRA,DATAGROUP SE,Common Stock,Germany,EUR,DE000A0JC8S7,68.4,2022-07-21
3873,D6H,F,DATAGROUP SE,Common Stock,Germany,EUR,DE000A0JC8S7,68.4,2022-07-21
3874,DATAMATICS,NSE,Datamatics Global Services Limited,Common Stock,India,INR,INE365B01017,304.45,2022-07-21
3875,DATAMATICS,BSE,DATAMATICS GLOBAL SERVICES LTD.,Common Stock,India,INR,INE365B01017,303.25,2022-07-21
3876,DM,V,Datametrex AI Ltd,Common Stock,Canada,CAD,CA23809L1085,0.125,2022-07-21
3877,BKW,SG,Datapulse Technology Limited,Common Stock,Singapore,SGD,SG1CB7000003,0.086,2022-07-20
3878,DTSS,US,Datasea Inc,Common Stock,USA,USD,US2381162062,2.22,2022-07-21
3879,DTRK,US,DATATRAK International Inc,Common Stock,USA,USD,US2381342094,2.01,2022-07-21
3880,DTR,AU,Dateline Resources Ltd,Common Stock,Australia,AUD,AU000000DTR1,0.089,2022-07-21
3881,DTEA,US,Davidstea Inc,Common Stock,USA,USD,CA2386611024,1.35,2022-07-21
3882,DFNL,US,Davis Select Financial ETF,ETF,USA,USD,US23908L1089,26.91,2022-07-21
3883,DINT,US,Davis Select International ETF,ETF,USA,USD,US23908L4059,16.85,2022-07-21
3884,DVA,US,DaVita HealthCare Partners Inc,Common Stock,USA,USD,US23918K1088,86.17,2022-07-21
3885,2303,TSE,Dawn Corp,Common Stock,Japan,JPY,JP3637600002,1819.0,2022-07-21
3886,DWSN,US,Dawson Geophysical Company,Common Stock,USA,USD,US2393601008,1.56,2022-07-21
3887,DXR,US,Daxor Corporation,Common Stock,USA,USD,US2394671034,13.8899,2022-07-21
3888,DBRM,US,Daybreak Oil and Gas Inc,Common Stock,USA,USD,US2395591074,0.04,2022-07-21
3889,7228,TSE,Daytona Corp,Common Stock,Japan,JPY,JP3548650005,3025.0,2022-07-21
3890,BDDXF,US,DB Base Metals Double Long ETN,ETF,USA,USD,US25154K8412,9.0,2022-07-20
3891,BOMMF,US,DB Base Metals Double Short ETN,ETF,USA,USD,US25154K8586,7.985,2022-07-20
3892,DBREALTY,NSE,D B Realty Limited,Common Stock,India,INR,INE879I01012,62.0,2022-07-21
3893,DBREALTY,BSE,D B Realty Ltd,Common Stock,India,INR,INE879I01012,62.35,2022-07-21
3894,D05,SG,DBS Group Holdings Ltd,Common Stock,Singapore,SGD,SG1L01001701,30.67,2022-07-21
3895,DCBBANK,NSE,DCB Bank Limited,Common Stock,India,INR,INE503A01015,88.85,2022-07-21
3896,DCBBANK,BSE,DCB Bank Limited,Common Stock,India,INR,INE503A01015,88.8,2022-07-21
3897,DCC,LSE,DCC plc,Common Stock,UK,GBX,IE0002424939,5270.0,2022-07-21
3898,3050,TSE,DCM Holdings Co Ltd,Common Stock,Japan,JPY,JP3548660004,1062.0,2022-07-21
3899,DCMSHRIRAM,NSE,DCM Shriram Limited,Common Stock,India,INR,INE499A01024,972.15,2022-07-21
3900,523367,BSE,DCM Shriram Limited,Common Stock,India,INR,INE499A01024,969.95,2022-07-21
3901,DCMSHRIRAM,BSE,DCM Shriram Limited,Common Stock,India,INR,INE499A01024,969.95,2022-07-21
3902,DCW,NSE,DCW Limited,Common Stock,India,INR,INE500A01029,36.25,2022-07-21
3903,500117,BSE,DCW Limited,Common Stock,India,INR,INE500A01029,36.35,2022-07-21
3904,DCW,BSE,DCW LTD.,Common Stock,India,INR,INE500A01029,36.35,2022-07-21
3905,3073,TSE,DD Holdings Co Ltd,Common Stock,Japan,JPY,JP3499650004,565.0,2022-07-21
3906,DDM,ST,DDM Group AG,Common Stock,Sweden,SEK,CH0246292343,28.2,2022-07-21
3907,3782,TSE,DDS Inc,Common Stock,Japan,JPY,JP3548620008,103.0,2022-07-21
3908,DLAR,LSE,De La Rue PLC,Common Stock,UK,GBX,GB00B3DGH821,77.0,2022-07-21
3909,DELRF,US,De La Rue PLC,Common Stock,USA,USD,GB00B3DGH821,0.97,2022-07-21
3910,3245,TSE,Dear Life Co Ltd,Common Stock,Japan,JPY,JP3548720006,600.0,2022-07-21
3911,BTF,SG,Debao Property Development Limited,Common Stock,Singapore,SGD,SG1CH6000001,0.128,2022-07-20
3912,DCMA,TA,Decama Capital Ltd,Common Stock,Israel,ILA,IL0011161770,44.8,2022-07-21
3913,DECCANCE,NSE,Deccan Cements Limited,Common Stock,India,INR,INE583C01021,488.05,2022-07-21
3914,502137,BSE,Deccan Cements Limited,Common Stock,India,INR,INE583C01021,487.5,2022-07-21
3915,DECCANCE,BSE,DECCAN CEMENTS LTD.-$,Common Stock,India,INR,INE583C01021,487.5,2022-07-21
3916,DPH,LSE,Dechra Pharmaceuticals PLC,Common Stock,UK,GBX,GB0009633180,3618.0,2022-07-21
3917,1PK,F,Dechra Pharmaceuticals PLC,Common Stock,Germany,EUR,GB0009633180,40.4,2022-07-21
3918,DCPH,US,Deciphera Pharmaceuticals LLC,Common Stock,USA,USD,US24344T1016,13.52,2022-07-21
3919,DECN,US,Decision Diagnostics,Common Stock,USA,USD,US2434431084,0.0003,2022-07-21
3920,DPSI,US,DecisionPoint Systems Inc,Common Stock,USA,USD,US24345A5074,4.25,2022-07-21
3921,DECK,US,Deckers Outdoor Corporation,Common Stock,USA,USD,US2435371073,298.63,2022-07-21
3922,DCG,AU,Decmil Group Ltd,Common Stock,Australia,AUD,AU000000DCG0,0.115,2022-07-21
3923,DEEPAKFERT,NSE,Deepak Fertilizers and Petrochemicals Corporation Limited,Common Stock,India,INR,INE501A01019,666.7,2022-07-21
3924,500645,BSE,Deepak Fertilisers And Petrochemicals Corporation Limited,Common Stock,India,INR,INE501A01019,664.7,2022-07-21
3925,DEEPAKFERT,BSE,DEEPAK FERTILISERS & PETROCHEMICALS CORPORATION LTD.,Common Stock,India,INR,INE501A01019,664.7,2022-07-21
3926,DEEPAKNTR,NSE,Deepak Nitrite Limited,Common Stock,India,INR,INE288B01029,1866.15,2022-07-21
3927,DEEPAKNI,BSE,DEEPAK NITRITE LTD.-$,Common Stock,India,INR,INE288B01029,1866.0,2022-07-21
3928,DEER,US,Deer Consumer Prodct,Common Stock,USA,USD,US24379J2006,0.0001,2022-07-21
3929,DE,US,Deere & Company,Common Stock,USA,USD,US2441991054,316.54,2022-07-21
3930,DEFN,V,Defense Metals Corp,Common Stock,Canada,CAD,CA2446331035,0.19,2022-07-21
3931,DFMTF,US,Defense Metals Corp,Common Stock,USA,USD,CA2446331035,0.1436,2022-07-21
3932,DEF,V,Defiance Silver Corp,Common Stock,Canada,CAD,CA2447672080,0.26,2022-07-21
3933,ALDEI,PA,Deinove,Common Stock,France,EUR,FR0010879056,0.17,2022-07-21
3934,DKL,LSE,Dekeloil Public Ltd,Common Stock,UK,GBX,CY0106502111,2.55,2022-07-21
3935,DELM,PSE,Del Monte Pacific Ltd,Common Stock,Philippines,PHP,VGG270541169,13.7,2022-07-21
3936,D03,SG,Del Monte Pacific Limited,Common Stock,Singapore,SGD,VGG270541169,0.345,2022-07-21
3937,DDF,US,Delaware Investments Dividend and Income Closed Fund,FUND,USA,USD,US2459151039,9.05,2022-07-21
3938,DLEA,TA,Delek Automotive Systems Ltd,Common Stock,Israel,ILA,IL0008290103,4408.0,2022-07-21
3939,DLEKG,TA,Delek Group,Common Stock,Israel,ILA,IL0010841281,45400.0,2022-07-21
3940,DKL,US,Delek Logistics Partners LP,Common Stock,USA,USD,US24664T1034,49.71,2022-07-21
3941,DK,US,Delek US Energy Inc,Common Stock,USA,USD,US24665A1034,22.92,2022-07-21
3942,ALDEL,PA,Delfingen,Common Stock,France,EUR,FR0000054132,46.0,2022-07-21
3943,DWNX,US,Delhi Bank Corp,Common Stock,USA,USD,US2466941034,20.5,2022-07-21
3944,3392,TSE,Delica Foods Co Ltd,Common Stock,Japan,JPY,JP3549350001,507.0,2022-07-21
3945,DHER,XETRA,Delivery Hero SE,Common Stock,Germany,EUR,DE000A2E4K43,41.35,2022-07-21
3946,DHER,F,Delivery Hero SE,Common Stock,Germany,EUR,DE000A2E4K43,41.47,2022-07-21
3947,DLPX,US,Delphax Technologies Inc,Common Stock,USA,USD,US24712X1063,0.09,2022-07-21
3948,DELX,V,DelphX Capital Markets Inc,Common Stock,Canada,CAD,CA24721L1013,0.17,2022-07-21
3949,DLA,US,Delta Apparel Inc,Common Stock,USA,USD,US2473681037,23.93,2022-07-21
3950,DELTAMAGNT,NSE,Delta Manufacturing Limited,Common Stock,India,INR,INE393A01011,74.5,2022-07-21
3951,DELTAMAGNT,BSE,Delta Manufacturing Ltd,Common Stock,India,INR,INE393A01011,74.05,2022-07-21
3952,DLTA,US,Delta Oil & Gas Inc,Common Stock,USA,USD,US24778R3084,0.07,2022-07-21
3953,4598,TSE,Delta-Fly Pharma Inc,Common Stock,Japan,JPY,JP3549370009,1102.0,2022-07-21
3954,DEMANT,CO,Demant A/S,Common Stock,Denmark,DKK,DK0060738599,279.5,2022-07-21
3955,0RGT,LSE,Demant A/S,Common Stock,UK,DKK,DK0060738599,279.7,2022-07-21
3956,DEN,NSE,Den Networks Limited,Common Stock,India,INR,INE947J01015,33.6,2022-07-21
3957,DEN,BSE,Den Networks Ltd,Common Stock,India,INR,INE947J01015,33.6,2022-07-21
3958,2432,TSE,DeNA Co Ltd,Common Stock,Japan,JPY,JP3548610009,1943.0,2022-07-21
3959,DNLI,US,Denali Therapeutics Inc,Common Stock,USA,USD,US24823R1059,37.13,2022-07-21
3960,4DN,F,Denali Therapeutics Inc,Common Stock,Germany,EUR,US24823R1059,35.86,2022-07-21
3961,DNN,US,Denison Mines Corp,Common Stock,USA,USD,CA2483561072,1.13,2022-07-21
3962,DML,TO,Denison Mines Corp,Common Stock,Canada,CAD,CA2483561072,1.46,2022-07-21
3963,4061,TSE,Denka Co Ltd,Common Stock,Japan,JPY,JP3549600009,3445.0,2022-07-21
3964,DMKBA,US,Denmark Bancshares Inc,Common Stock,USA,USD,US24847N1063,39.45,2022-07-21
3965,DENN,US,Denny’s Corp,Common Stock,USA,USD,US24869P1049,9.45,2022-07-21
3966,1452,HK,Denox Envi & Tech Hldg Ltd,Common Stock,Hong Kong,HKD,KYG2810N1088,0.094,2022-07-21
3967,6902,TSE,Denso Corp.,Common Stock,Japan,JPY,JP3551500006,7772.0,2022-07-21
3968,XRAY,US,Dentsply Sirona Inc,Common Stock,USA,USD,US24906P1093,36.47,2022-07-21
3969,DY2,F,Dentsply Sirona Inc,Common Stock,Germany,EUR,US24906P1093,35.32,2022-07-21
3970,4324,TSE,Dentsu Inc.,Common Stock,Japan,JPY,JP3551520004,4525.0,2022-07-21
3971,DNTUF,US,Dentsu Inc.,Common Stock,USA,USD,JP3551520004,30.6999,2022-07-21
3972,DNVB,US,Denver Bankshares Inc,Common Stock,USA,USD,US2490821087,245.0,2022-07-21
3973,6517,TSE,Denyo Co Ltd,Common Stock,Japan,JPY,JP3551600004,1614.0,2022-07-21
3974,603056,SHG,Deppon Logistics Co Ltd,Common Stock,China,CNY,CNE100002SZ0,13.52,2022-07-21
3975,DMP,XETRA,Dermapharm Holding SE,Common Stock,Germany,EUR,DE000A2GS5D8,54.45,2022-07-21
3976,DMP,STU,DMP,Common Stock,Germany,EUR,DE000A2GS5D8,54.15,2022-07-21
3977,DMP,BE,Dermapharm Holding SE,Common Stock,Germany,EUR,DE000A2GS5D8,54.25,2022-07-21
3978,DMP,HM,Dermapharm Holding SE,Common Stock,Germany,EUR,DE000A2GS5D8,53.0,2022-07-21
3979,DMP,DU,Dermapharm Holding SE,Common Stock,Germany,EUR,DE000A2GS5D8,54.0,2022-07-21
3980,DMP,MU,Dermapharm Holding SE,Common Stock,Germany,EUR,DE000A2GS5D8,53.65,2022-07-21
3981,DLN,LSE,Derwent London PLC,Common Stock,UK,GBX,GB0002652740,2816.0,2022-07-21
3982,DLN,F,Derwent London PLC,Common Stock,Germany,EUR,GB0002652740,17.54,2022-07-21
3983,DWVYF,US,Derwent London PLC,Common Stock,USA,USD,GB0002652740,32.0,2022-07-21
3984,DGH,AU,Desane Group Holdings Ltd,Common Stock,Australia,AUD,AU000000DGH9,1.03,2022-07-21
3985,HOMEX,MX,Desarrolladora Homex S.A.B. de C.V,Common Stock,Mexico,MXN,MX01HO000007,0.034,2022-07-21
3986,8114,TSE,Descente Ltd,Common Stock,Japan,JPY,JP3548800006,3105.0,2022-07-21
3987,DAU,V,Desert Gold Ventures Inc,Common Stock,Canada,CAD,CA25039N4084,0.085,2022-07-21
3988,DME,V,Desert Mountain Energy Corp,Common Stock,Canada,CAD,CA25043D1078,2.44,2022-07-21
3989,1545,HK,Design Capital Ltd,Common Stock,Hong Kong,HKD,KYG2819M1015,0.107,2022-07-21
3990,DBI,US,Designer Brands Inc,Common Stock,USA,USD,US2505651081,14.58,2022-07-21
3991,D9W,F,Designer Brands Inc,Common Stock,Germany,EUR,US2505651081,13.9,2022-07-21
3992,DESTQ,US,Destination Maternity Corporation,Common Stock,USA,USD,US25065D1000,0.0001,2022-07-21
3993,DXLG,US,Destination XL Group Inc,Common Stock,USA,USD,US25065K1043,4.35,2022-07-21
3994,DEST,LSE,Destiny Pharma PLC,Common Stock,UK,GBX,GB00BDHSP575,37.0,2022-07-21
3995,DSWL,US,Deswell Industries Inc,Common Stock,USA,USD,VG2506391011,3.25,2022-07-21
3996,DBK,XETRA,Deutsche Bank Aktiengesellschaft,Common Stock,Germany,EUR,DE0005140008,8.46,2022-07-21
3997,0H7D,LSE,Deutsche Bank AG NA O.N.,Common Stock,UK,EUR,DE0005140008,8.4375,2022-07-21
3998,DB,US,Deutsche Bank AG NA O.N.,Common Stock,USA,USD,DE0005140008,8.7,2022-07-21
3999,DBK,F,Deutsche Bank Aktiengesellschaft,Common Stock,Germany,EUR,DE0005140008,8.439,2022-07-21
4000,DBK,MI,Deutsche Bank AG NA O.N.,Common Stock,Italy,EUR,DE0005140008,8.46,2022-07-21
4001,DB1,XETRA,Deutsche Börse AG,Common Stock,Germany,EUR,DE0005810055,165.1,2022-07-21
4002,0H3T,LSE,Deutsche Boerse AG,Common Stock,UK,EUR,DE0005810055,164.95,2022-07-21
4003,DTE,XETRA,Deutsche Telekom AG,Common Stock,Germany,EUR,DE0005557508,18.734,2022-07-21
4004,0MPH,LSE,Deutsche Telekom AG Na,Common Stock,UK,EUR,DE0005557508,18.595,2022-07-21
4005,DTE,F,Deutsche Telekom AG,Common Stock,Germany,EUR,DE0005557508,18.826,2022-07-20
4006,DTEGF,US,Deutsche Telekom AG Na,Common Stock,USA,USD,DE0005557508,18.99,2022-07-21
4007,DTE,MI,Deutsche Telekom AG Na,Common Stock,Italy,EUR,DE0005557508,18.488,2022-07-21
4008,DWNI,XETRA,Deutsche Wohnen SE,Common Stock,Germany,EUR,DE000A0HN5C6,22.91,2022-07-21
4009,0OBQ,LSE,Deutsche Wohnen AG,Common Stock,UK,EUR,DE000A0HN5C6,22.975,2022-07-21
4010,DEZ,XETRA,DEUTZ Aktiengesellschaft,Common Stock,Germany,EUR,DE0006305006,3.93,2022-07-21
4011,0E4K,LSE,Deutz AG,Common Stock,UK,EUR,DE0006305006,3.915,2022-07-21
4012,DEVIT,NSE,Dev Information Technology Limited,Common Stock,India,INR,INE060X01018,161.75,2022-07-21
4013,DEVIT,BSE,Dev Information Technology Ltd,Common Stock,India,INR,INE060X01018,161.65,2022-07-21
4014,ALDEV,PA,Devernois SA,Common Stock,France,EUR,FR0000060840,12.0,2022-07-20
4015,DEV,AU,DevEx Resources Ltd,Common Stock,Australia,AUD,AU000000DEV5,0.3,2022-07-21
4016,DVN,US,Devon Energy Corporation,Common Stock,USA,USD,US25179M1036,56.2,2022-07-21
4017,GSD,V,Devonian Health Group Inc,Common Stock,Canada,CAD,CA2518341078,0.52,2022-07-20
4018,DVO,LSE,Devro plc,Common Stock,UK,GBX,GB0002670437,184.8,2022-07-21
4019,DEWY,US,The Dewey Electronics Corporation,Common Stock,USA,USD,US2520631027,3.2,2022-07-21
4020,DEWM,US,Dewmar Intl Bmc Inc,Common Stock,USA,USD,US25211R1023,0.0001,2022-07-21
4021,DXCM,US,DexCom Inc,Common Stock,USA,USD,US2521311074,83.99,2022-07-21
4022,4980,TSE,Dexerials Corp,Common Stock,Japan,JPY,JP3548770001,3785.0,2022-07-21
4023,2019,HK,Dexin China Holdings,Common Stock,Hong Kong,HKD,KYG2751H1020,2.5,2022-07-21
4024,DFMFOODS,NSE,DFM Foods Limited,Common Stock,India,INR,INE456C01020,232.55,2022-07-21
4025,519588,BSE,DFM Foods Limited,Common Stock,India,INR,INE456C01020,233.15,2022-07-21
4026,DFM,BSE,DFM FOODS LTD.,Common Stock,India,INR,INE456C01020,233.15,2022-07-21
4027,DHAMPURSUG,NSE,Dhampur Sugar Mills Limited,Common Stock,India,INR,INE041A01016,241.1,2022-07-21
4028,DHAMPURSUG,BSE,DHAMPUR SUGAR MILLS LTD.,Common Stock,India,INR,INE041A01016,241.65,2022-07-21
4029,DHANBANK,NSE,Dhanlaxmi Bank Limited,Common Stock,India,INR,INE680A01011,12.2,2022-07-21
4030,532180,BSE,Dhanlaxmi Bank Limited,Common Stock,India,INR,INE680A01011,12.23,2022-07-21
4031,DHANBANK,BSE,Dhanlaxmi Bank Limited,Common Stock,India,INR,INE680A01011,12.23,2022-07-21
4032,DHANUKA,NSE,Dhanuka Agritech Limited,Common Stock,India,INR,INE435G01025,703.2,2022-07-21
4033,507717,BSE,Dhanuka Agritech Limited,Common Stock,India,INR,INE435G01025,703.1,2022-07-21
4034,DHANUKA,BSE,DHANUKA AGRITECH LTD.,Common Stock,India,INR,INE435G01025,703.1,2022-07-21
4035,DHX,US,DHI Group Inc,Common Stock,USA,USD,US23331S1006,5.17,2022-07-21
4036,32D,F,DHI Group Inc,Common Stock,Germany,EUR,US23331S1006,4.934,2022-07-21
4037,DHT,US,DHT Holdings Inc,Common Stock,USA,USD,MHY2065G1219,6.87,2022-07-21
4038,DHUNINV,NSE,Dhunseri Investments Limited,Common Stock,India,INR,INE320L01011,580.05,2022-07-21
4039,DHUNINV,BSE,DHUNSERI INVESTMENTS LTD.,Common Stock,India,INR,INE320L01011,572.5,2022-07-21
4040,DVL,NSE,Dhunseri Ventures Limited,Common Stock,India,INR,INE477B01010,202.6,2022-07-21
4041,DVL,BSE,Dhunseri Ventures Ltd-$,Common Stock,India,INR,INE477B01010,203.4,2022-07-21
4042,DIAH,ST,Diadrom Holding AB,Common Stock,Sweden,SEK,SE0001606906,14.0,2022-07-21
4043,DEO,US,Diageo PLC ADR,Common Stock,USA,USD,US25243Q2057,178.57,2022-07-21
4044,ADK,V,Diagnos Inc,Common Stock,Canada,CAD,CA2524423068,0.185,2022-07-21
4045,DIA,LSE,Dialight plc,Common Stock,UK,GBX,GB0033057794,279.0,2022-07-21
4046,DMI,V,Diamcor Mining,Common Stock,Canada,CAD,CA2525312070,0.215,2022-07-21
4047,DMAC,US,DiaMedica Therapeutics Inc,Common Stock,USA,USD,CA25253X2077,1.37,2022-07-21
4048,6699,TSE,Diamond Electric Holdings Co Ltd,Common Stock,Japan,JPY,JP3499480006,1843.0,2022-07-21
4049,DHIL,US,Diamond Hill Investment Group Inc,Common Stock,USA,USD,US25264R2076,189.35,2022-07-21
4050,DIAPOWER,NSE,Diamond Power Infra Ltd,Common Stock,India,INR,INE989C01012,1.9,2022-07-20
4051,DIAPOWER,BSE,Diamond Power Infrastructure Limited-$,Common Stock,India,INR,INE989C01012,1.85,2022-07-20
4052,FANG,US,Diamondback Energy Inc,Common Stock,USA,USD,US25278X1090,115.97,2022-07-21
4053,DHCC,US,Diamondhead Casino Corp,Common Stock,USA,USD,US25278S1006,0.46,2022-07-21
4054,DRH,US,Diamondrock Hospitality Company,Common Stock,USA,USD,US2527843013,8.84,2022-07-21
4055,DSX,US,Diana Shipping inc,Common Stock,USA,USD,MHY2066G1044,5.11,2022-07-21
4056,DSX,US,Diana Shipping inc,Common Stock,USA,USD,MHY2066G1044,5.11,2022-07-21
4057,DRX,AU,Diatreme Resources Ltd,Common Stock,Australia,AUD,AU000000DRX3,0.04,2022-07-21
4058,DDR,AU,Dicker Data Ltd,Common Stock,Australia,AUD,AU000000DDR5,13.56,2022-07-21
4059,DBD,US,Diebold Nixdorf Inc,Common Stock,USA,USD,US2536511031,3.48,2022-07-21
4060,DBD,US,Diebold Nixdorf Inc,Common Stock,USA,USD,US2536511031,3.48,2022-07-21
4061,DPWW,US,Diego Pellicer Worldwide Inc,Common Stock,USA,USD,US25367R2031,0.0065,2022-07-21
4062,DIE,XETRA,Dierig Holding AG,Common Stock,Germany,EUR,DE0005580005,14.6,2022-07-21
4063,DIE,F,Dierig Holding AG,Common Stock,Germany,EUR,DE0005580005,14.4,2022-07-21
4064,DFFN,US,Diffusion Pharmaceuticals Inc,Common Stock,USA,USD,US2537484048,8.2,2022-07-21
4065,DTGI,US,Digerati Technologies Inc,Common Stock,USA,USD,US25375L2060,0.0978,2022-07-21
4066,DGII,US,Digi International Inc,Common Stock,USA,USD,US2537981027,26.85,2022-07-21
4067,DMRC,US,Digimarc Corporation,Common Stock,USA,USD,US25381B1017,15.93,2022-07-21
4068,DIGP,US,Digipath Inc,Common Stock,USA,USD,US2538252022,0.0111,2022-07-21
4069,DGLY,US,Digital Ally Inc,Common Stock,USA,USD,US25382P2083,0.78,2022-07-21
4070,2326,TSE,Digital Arts Inc,Common Stock,Japan,JPY,JP3549020000,6300.0,2022-07-21
4071,000034,SHE,Digital China Group Co Ltd,Common Stock,China,CNY,CNE000000DQ6,17.08,2022-07-21
4072,4819,TSE,Digital Garage Inc,Common Stock,Japan,JPY,JP3549070005,3975.0,2022-07-21
4073,3916,TSE,Digital Information Technologies Corp,Common Stock,Japan,JPY,JP3549060006,1438.0,2022-07-21
4074,3652,TSE,Digital Media Professionals Inc,Common Stock,Japan,JPY,JP3548750003,1425.0,2022-07-21
4075,APPS,US,Digital Turbine Inc,Common Stock,USA,USD,US25400W1027,21.35,2022-07-21
4076,4MD,F,Digital Turbine Inc,Common Stock,Germany,EUR,US25400W1027,20.475,2022-07-21
4077,DGTW,US,DigitalTown Inc,Common Stock,USA,USD,US25400E1029,0.0002,2022-07-21
4078,DIGN,ST,Dignitana AB,Common Stock,Sweden,SEK,SE0002108001,6.25,2022-07-21
4079,DTY,LSE,Dignity PLC,Common Stock,UK,GBX,GB00BRB37M78,451.0,2022-07-21
4080,DN8E,F,Dignity PLC,Common Stock,Germany,EUR,GB00BRB37M78,4.96,2022-07-21
4081,DNAMEDIA,NSE,Diligent Media Corporation Limited,Common Stock,India,INR,INE016M01021,2.9,2022-07-21
4082,540789,BSE,Diligent Media Corporation Limited,Common Stock,India,INR,INE016M01021,2.97,2022-07-21
4083,DNAMEDIA,BSE,Diligent Media Corporation Ltd,Common Stock,India,INR,INE016M01021,2.97,2022-07-21
4084,DBL,NSE,Dilip Buildcon Limited,Common Stock,India,INR,INE917M01012,224.15,2022-07-21
4085,DBL,BSE,Dilip Buildcon Ltd,Common Stock,India,INR,INE917M01012,224.25,2022-07-21
4086,DDS,US,Dillards Inc,Common Stock,USA,USD,US2540671011,230.1,2022-07-21
4087,DSG,LSE,Dillistone Group,Common Stock,UK,GBX,GB00B13QQB40,21.5,2022-07-21
4088,DIMC,US,Dimeco Inc,Common Stock,USA,USD,US25432W1045,45.0,2022-07-21
4089,DXB,AU,Dimerix Ltd,Common Stock,Australia,AUD,AU000000DXB7,0.145,2022-07-21
4090,DIN,US,Dine Brands Global Inc,Common Stock,USA,USD,US2544231069,67.99,2022-07-21
4091,DIOD,US,Diodes Incorporated,Common Stock,USA,USD,US2545431015,77.07,2022-07-21
4092,DOS,V,Dios Exploration Inc.,Common Stock,Canada,CAD,CA25455U1003,0.035,2022-07-21
4093,DCTA,LSE,Directa Plus PLC,Common Stock,UK,GBX,GB00BSM98843,102.5,2022-07-21
4094,8337,HK,Directel Holdings Ltd,Common Stock,Hong Kong,HKD,KYG276801183,0.19,2022-07-21
4095,DRTT,US,Dirtt Environmen,Common Stock,USA,USD,CA25490H1064,1.01,2022-07-21
4096,DRT,TO,Dirtt Environmen,Common Stock,Canada,CAD,CA25490H1064,1.27,2022-07-21
4097,6146,TSE,Disco Corp,Common Stock,Japan,JPY,JP3548600000,31300.0,2022-07-21
4098,DISI,TA,Discount Investment Corp Ltd,Common Stock,Israel,ILA,IL0006390137,689.2,2022-07-21
4099,DSCV,LSE,Discoverie Group PLC,Common Stock,UK,GBX,GB0000055888,704.0,2022-07-21
4100,DENR,US,Discovery Energy Corp,Common Stock,USA,USD,US25470P1021,0.1,2022-07-21
4101,DSCR,US,Discovery Minerals,Common Stock,USA,USD,US25470V1098,0.0001,2022-07-21
4102,DCAL,NSE,Dishman Carbogen Amcis Limited,Common Stock,India,INR,INE385W01011,127.85,2022-07-21
4103,DCAL,BSE,Dishman Carbogen Amcis Ltd,Common Stock,India,INR,INE385W01011,127.85,2022-07-21
